DGRP	sex	value
DGRP_748	F	38
DGRP_748	F	31
DGRP_748	F	5
DGRP_748	M	24
DGRP_748	M	10
DGRP_748	M	10
DGRP_748	F	17
DGRP_748	F	3
DGRP_748	M	10
DGRP_748	M	3
DGRP_748	M	3
DGRP_748	F	42
DGRP_748	F	31
DGRP_748	F	19
DGRP_748	M	38
DGRP_748	M	38
DGRP_748	M	31
DGRP_748	F	28
DGRP_748	F	17
DGRP_748	F	10
DGRP_748	M	38
DGRP_748	M	33
DGRP_748	M	31
DGRP_748	F	38
DGRP_748	F	24
DGRP_748	M	17
DGRP_748	M	10
DGRP_748	M	3
DGRP_748	F	45
DGRP_748	F	38
DGRP_748	F	38
DGRP_748	M	25
DGRP_748	M	10
DGRP_748	M	4
DGRP_748	F	38
DGRP_748	F	32
DGRP_748	F	4
DGRP_748	M	10
DGRP_748	M	10
DGRP_748	M	4
DGRP_748	F	12
DGRP_748	F	11
DGRP_748	F	11
DGRP_748	M	38
DGRP_748	M	10
DGRP_748	M	4
DGRP_748	F	31
DGRP_748	F	21
DGRP_748	F	19
DGRP_748	M	45
DGRP_748	M	10
DGRP_748	M	7
DGRP_748	F	38
DGRP_748	F	17
DGRP_748	F	10
DGRP_748	M	10
DGRP_748	M	10
DGRP_748	M	3
DGRP_748	F	49
DGRP_748	F	33
DGRP_748	F	28
DGRP_748	M	10
DGRP_748	M	4
DGRP_748	M	4
DGRP_748	F	40
DGRP_748	F	28
DGRP_748	F	17
DGRP_748	M	28
DGRP_748	M	14
DGRP_748	F	31
DGRP_748	F	31
DGRP_748	M	21
DGRP_748	M	5
DGRP_748	M	3
DGRP_748	F	31
DGRP_748	F	19
DGRP_748	M	31
DGRP_748	M	7
DGRP_748	M	3
DGRP_748	F	38
DGRP_748	F	31
DGRP_748	F	3
DGRP_748	M	28
DGRP_748	M	24
DGRP_748	M	24
DGRP_748	F	31
DGRP_748	F	28
DGRP_748	F	20
DGRP_748	M	24
DGRP_748	M	24
DGRP_748	M	17
DGRP_748	F	19
DGRP_748	F	17
DGRP_748	F	3
DGRP_757	M	5
DGRP_757	M	3
DGRP_757	F	21
DGRP_757	F	10
DGRP_757	M	10
DGRP_757	M	5
DGRP_757	F	14
DGRP_757	F	14
DGRP_757	F	13
DGRP_757	M	24
DGRP_757	M	14
DGRP_757	M	10
DGRP_757	F	10
DGRP_757	F	3
DGRP_757	F	3
DGRP_757	M	14
DGRP_757	M	14
DGRP_757	M	5
DGRP_757	F	10
DGRP_757	F	10
DGRP_757	F	5
DGRP_757	M	26
DGRP_757	M	19
DGRP_757	M	6
DGRP_757	F	12
DGRP_757	F	12
DGRP_757	F	3
DGRP_757	M	14
DGRP_757	M	14
DGRP_757	M	10
DGRP_757	F	17
DGRP_757	F	17
DGRP_757	M	17
DGRP_757	M	10
DGRP_757	M	7
DGRP_757	F	13
DGRP_757	F	10
DGRP_757	F	3
DGRP_757	M	12
DGRP_757	M	10
DGRP_757	M	3
DGRP_757	F	17
DGRP_757	F	11
DGRP_757	F	3
DGRP_757	M	38
DGRP_757	M	19
DGRP_757	M	3
DGRP_757	F	20
DGRP_757	F	19
DGRP_757	F	10
DGRP_757	M	11
DGRP_757	M	3
DGRP_757	M	3
DGRP_757	F	14
DGRP_757	F	3
DGRP_757	F	3
DGRP_757	M	14
DGRP_757	M	3
DGRP_757	M	3
DGRP_757	F	17
DGRP_757	F	14
DGRP_757	F	7
DGRP_757	M	7
DGRP_757	M	3
DGRP_757	F	10
DGRP_757	F	6
DGRP_757	F	3
DGRP_757	M	21
DGRP_757	M	14
DGRP_757	M	10
DGRP_757	F	19
DGRP_757	F	18
DGRP_757	F	14
DGRP_757	M	10
DGRP_757	M	7
DGRP_757	M	3
DGRP_757	F	13
DGRP_757	F	5
DGRP_757	F	3
DGRP_757	M	19
DGRP_757	M	14
DGRP_757	M	3
DGRP_757	F	19
DGRP_757	F	5
DGRP_757	F	3
DGRP_757	M	3
DGRP_757	M	3
DGRP_757	M	3
DGRP_757	F	21
DGRP_757	F	14
DGRP_757	F	5
DGRP_757	M	10
DGRP_757	M	10
DGRP_757	M	7
DGRP_757	F	10
DGRP_757	F	10
DGRP_757	F	7
DGRP_757	M	3
DGRP_757	M	3
DGRP_757	F	19
DGRP_757	F	12
DGRP_757	F	10
DGRP_757	M	11
DGRP_757	M	10
DGRP_757	M	7
DGRP_757	F	14
DGRP_757	F	11
DGRP_757	F	10
DGRP_757	M	12
DGRP_757	M	10
DGRP_757	M	10
DGRP_757	F	18
DGRP_757	F	3
DGRP_757	F	3
DGRP_757	M	20
DGRP_757	M	7
DGRP_757	M	3
DGRP_757	F	10
DGRP_757	F	10
DGRP_757	F	3
DGRP_757	M	18
DGRP_757	M	14
DGRP_757	M	4
DGRP_757	F	18
DGRP_757	F	13
DGRP_757	F	12
DGRP_757	M	14
DGRP_757	M	11
DGRP_757	M	10
DGRP_757	F	19
DGRP_757	F	14
DGRP_757	F	10
DGRP_757	M	20
DGRP_757	M	19
DGRP_757	M	3
DGRP_757	F	17
DGRP_757	F	17
DGRP_757	F	13
DGRP_761	M	31
DGRP_761	M	28
DGRP_761	F	10
DGRP_761	F	10
DGRP_761	F	6
DGRP_761	M	38
DGRP_761	M	31
DGRP_761	M	7
DGRP_761	F	13
DGRP_761	F	10
DGRP_761	M	31
DGRP_761	M	31
DGRP_761	M	19
DGRP_761	F	35
DGRP_761	F	33
DGRP_761	F	31
DGRP_761	M	17
DGRP_761	M	11
DGRP_761	M	5
DGRP_761	F	28
DGRP_761	F	19
DGRP_761	F	10
DGRP_761	M	38
DGRP_761	M	31
DGRP_761	M	31
DGRP_761	F	17
DGRP_761	F	11
DGRP_761	M	31
DGRP_761	M	12
DGRP_761	F	28
DGRP_761	F	24
DGRP_761	F	7
DGRP_761	M	28
DGRP_761	M	11
DGRP_761	M	11
DGRP_761	F	21
DGRP_761	F	12
DGRP_761	F	3
DGRP_761	M	31
DGRP_761	M	11
DGRP_761	M	11
DGRP_761	F	26
DGRP_761	F	11
DGRP_761	F	11
DGRP_761	M	38
DGRP_761	M	35
DGRP_761	M	32
DGRP_761	F	24
DGRP_761	F	12
DGRP_761	F	3
DGRP_761	M	12
DGRP_761	M	11
DGRP_761	M	11
DGRP_761	F	33
DGRP_761	F	11
DGRP_761	F	11
DGRP_761	M	11
DGRP_761	M	11
DGRP_761	M	7
DGRP_761	F	11
DGRP_761	F	11
DGRP_761	F	10
DGRP_761	M	24
DGRP_761	M	12
DGRP_761	M	3
DGRP_761	F	19
DGRP_761	F	12
DGRP_761	F	4
DGRP_761	M	38
DGRP_761	M	38
DGRP_761	M	17
DGRP_761	F	21
DGRP_761	F	18
DGRP_761	F	18
DGRP_761	M	31
DGRP_761	M	10
DGRP_761	M	3
DGRP_761	F	31
DGRP_761	F	10
DGRP_761	F	3
DGRP_761	M	31
DGRP_761	M	31
DGRP_761	M	5
DGRP_761	F	24
DGRP_761	F	10
DGRP_761	F	7
DGRP_761	M	24
DGRP_761	M	17
DGRP_761	M	14
DGRP_761	F	31
DGRP_761	F	14
DGRP_761	F	14
DGRP_761	M	40
DGRP_761	M	17
DGRP_761	M	17
DGRP_761	F	17
DGRP_761	F	14
DGRP_761	F	5
DGRP_761	M	38
DGRP_761	M	31
DGRP_761	F	14
DGRP_761	F	10
DGRP_761	F	7
DGRP_761	M	38
DGRP_761	M	33
DGRP_761	M	31
DGRP_761	F	17
DGRP_761	F	14
DGRP_761	F	3
DGRP_761	M	27
DGRP_761	M	24
DGRP_761	M	3
DGRP_761	F	24
DGRP_761	F	21
DGRP_761	F	3
DGRP_761	M	38
DGRP_761	M	26
DGRP_761	M	17
DGRP_761	F	27
DGRP_761	F	24
DGRP_761	F	12
DGRP_761	M	31
DGRP_761	M	31
DGRP_761	M	24
DGRP_761	F	19
DGRP_761	F	18
DGRP_761	F	17
DGRP_765	F	17
DGRP_765	F	19
DGRP_765	M	17
DGRP_765	M	19
DGRP_765	F	12
DGRP_765	F	17
DGRP_765	M	17
DGRP_765	M	19
DGRP_765	M	21
DGRP_765	F	17
DGRP_765	F	17
DGRP_765	F	17
DGRP_765	M	19
DGRP_765	M	19
DGRP_765	M	20
DGRP_765	F	10
DGRP_765	F	17
DGRP_765	F	17
DGRP_765	M	14
DGRP_765	M	17
DGRP_765	M	17
DGRP_765	F	12
DGRP_765	F	17
DGRP_765	F	21
DGRP_765	M	14
DGRP_765	M	17
DGRP_765	M	19
DGRP_765	F	7
DGRP_765	F	17
DGRP_765	F	17
DGRP_765	M	14
DGRP_765	M	17
DGRP_765	F	14
DGRP_765	F	17
DGRP_765	F	20
DGRP_765	M	14
DGRP_765	M	19
DGRP_765	M	19
DGRP_765	F	15
DGRP_765	F	16
DGRP_765	F	21
DGRP_765	M	7
DGRP_765	M	14
DGRP_765	M	16
DGRP_765	F	17
DGRP_765	F	6
DGRP_765	F	4
DGRP_765	M	21
DGRP_765	M	17
DGRP_765	M	12
DGRP_765	F	21
DGRP_765	F	13
DGRP_765	F	10
DGRP_765	M	10
DGRP_765	M	7
DGRP_765	F	20
DGRP_765	F	10
DGRP_765	F	10
DGRP_765	M	14
DGRP_765	M	10
DGRP_765	M	10
DGRP_765	F	11
DGRP_765	F	7
DGRP_765	F	4
DGRP_765	M	14
DGRP_765	M	14
DGRP_765	M	7
DGRP_765	F	24
DGRP_765	F	24
DGRP_765	F	17
DGRP_765	M	21
DGRP_765	M	21
DGRP_765	M	21
DGRP_765	F	21
DGRP_765	F	17
DGRP_765	F	17
DGRP_765	M	24
DGRP_765	M	21
DGRP_765	M	17
DGRP_765	F	21
DGRP_765	F	21
DGRP_765	F	20
DGRP_765	M	20
DGRP_765	M	19
DGRP_765	M	3
DGRP_765	F	24
DGRP_765	F	17
DGRP_765	M	24
DGRP_765	M	19
DGRP_765	M	17
DGRP_765	F	24
DGRP_765	F	24
DGRP_765	F	14
DGRP_765	M	21
DGRP_765	M	19
DGRP_765	M	17
DGRP_765	F	24
DGRP_765	F	21
DGRP_765	F	21
DGRP_765	M	21
DGRP_765	M	21
DGRP_765	M	21
DGRP_765	F	17
DGRP_765	F	13
DGRP_765	F	12
DGRP_765	M	24
DGRP_765	M	21
DGRP_765	M	19
DGRP_765	F	21
DGRP_765	F	19
DGRP_765	F	17
DGRP_765	M	21
DGRP_765	M	21
DGRP_765	M	21
DGRP_774	M	45
DGRP_774	M	39
DGRP_774	M	31
DGRP_774	F	45
DGRP_774	F	45
DGRP_774	F	31
DGRP_774	M	40
DGRP_774	M	38
DGRP_774	M	35
DGRP_774	F	40
DGRP_774	F	35
DGRP_774	F	21
DGRP_774	M	45
DGRP_774	M	38
DGRP_774	M	24
DGRP_774	F	21
DGRP_774	F	19
DGRP_774	F	7
DGRP_774	M	34
DGRP_774	M	10
DGRP_774	F	24
DGRP_774	F	24
DGRP_774	F	17
DGRP_774	M	42
DGRP_774	M	35
DGRP_774	F	26
DGRP_774	F	25
DGRP_774	F	19
DGRP_774	M	38
DGRP_774	M	33
DGRP_774	F	28
DGRP_774	F	3
DGRP_774	M	40
DGRP_774	M	34
DGRP_774	M	31
DGRP_774	F	24
DGRP_774	F	24
DGRP_774	M	52
DGRP_774	M	31
DGRP_774	M	28
DGRP_774	F	26
DGRP_774	F	14
DGRP_774	F	10
DGRP_774	M	45
DGRP_774	M	45
DGRP_774	F	26
DGRP_774	F	24
DGRP_774	F	14
DGRP_774	M	42
DGRP_774	M	31
DGRP_774	M	31
DGRP_774	F	19
DGRP_774	F	17
DGRP_774	M	52
DGRP_774	M	38
DGRP_774	M	38
DGRP_774	F	45
DGRP_774	F	45
DGRP_774	F	38
DGRP_774	M	47
DGRP_774	M	47
DGRP_774	M	45
DGRP_774	F	47
DGRP_774	F	45
DGRP_774	F	42
DGRP_774	M	52
DGRP_774	M	38
DGRP_774	M	17
DGRP_774	F	21
DGRP_774	F	19
DGRP_774	F	13
DGRP_774	M	47
DGRP_774	M	47
DGRP_774	M	35
DGRP_774	F	45
DGRP_774	F	33
DGRP_774	F	28
DGRP_774	M	40
DGRP_774	M	35
DGRP_774	M	32
DGRP_774	F	38
DGRP_774	F	33
DGRP_774	F	21
DGRP_774	M	40
DGRP_774	M	28
DGRP_774	F	24
DGRP_774	F	24
DGRP_774	F	13
DGRP_774	M	40
DGRP_774	M	40
DGRP_774	M	38
DGRP_774	F	38
DGRP_774	F	38
DGRP_774	M	42
DGRP_774	M	35
DGRP_774	M	24
DGRP_774	F	24
DGRP_774	F	21
DGRP_774	M	45
DGRP_774	M	41
DGRP_774	M	38
DGRP_774	F	28
DGRP_774	F	26
DGRP_774	F	3
DGRP_774	M	35
DGRP_774	M	31
DGRP_774	M	26
DGRP_774	F	26
DGRP_774	F	26
DGRP_774	F	24
DGRP_774	M	46
DGRP_774	M	40
DGRP_774	F	21
DGRP_774	F	3
DGRP_774	M	45
DGRP_774	M	28
DGRP_774	F	17
DGRP_774	F	17
DGRP_774	F	3
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	F	24
DGRP_776	F	24
DGRP_776	F	17
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	M	21
DGRP_776	F	24
DGRP_776	F	21
DGRP_776	F	21
DGRP_776	M	26
DGRP_776	M	24
DGRP_776	M	19
DGRP_776	F	21
DGRP_776	F	19
DGRP_776	M	19
DGRP_776	M	19
DGRP_776	M	17
DGRP_776	F	24
DGRP_776	F	21
DGRP_776	F	12
DGRP_776	M	27
DGRP_776	M	27
DGRP_776	M	26
DGRP_776	F	26
DGRP_776	F	18
DGRP_776	F	17
DGRP_776	M	24
DGRP_776	M	21
DGRP_776	M	17
DGRP_776	F	24
DGRP_776	F	21
DGRP_776	F	17
DGRP_776	M	21
DGRP_776	M	19
DGRP_776	M	12
DGRP_776	F	21
DGRP_776	F	18
DGRP_776	F	14
DGRP_776	M	21
DGRP_776	M	21
DGRP_776	M	5
DGRP_776	F	21
DGRP_776	F	21
DGRP_776	F	17
DGRP_776	M	27
DGRP_776	M	24
DGRP_776	M	7
DGRP_776	F	17
DGRP_776	F	14
DGRP_776	M	21
DGRP_776	M	21
DGRP_776	M	17
DGRP_776	F	17
DGRP_776	F	17
DGRP_776	F	17
DGRP_776	M	28
DGRP_776	M	26
DGRP_776	M	24
DGRP_776	F	26
DGRP_776	F	24
DGRP_776	F	20
DGRP_776	M	25
DGRP_776	M	24
DGRP_776	M	17
DGRP_776	F	24
DGRP_776	F	14
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	F	24
DGRP_776	F	21
DGRP_776	F	19
DGRP_776	M	21
DGRP_776	M	21
DGRP_776	M	19
DGRP_776	F	21
DGRP_776	F	20
DGRP_776	M	21
DGRP_776	M	21
DGRP_776	M	10
DGRP_776	F	21
DGRP_776	F	19
DGRP_776	F	10
DGRP_776	M	31
DGRP_776	M	31
DGRP_776	M	24
DGRP_776	F	31
DGRP_776	F	28
DGRP_776	F	7
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	M	17
DGRP_776	F	24
DGRP_776	F	24
DGRP_776	F	17
DGRP_776	M	24
DGRP_776	M	24
DGRP_776	M	21
DGRP_776	F	20
DGRP_776	F	17
DGRP_776	F	14
DGRP_776	M	31
DGRP_776	M	28
DGRP_776	M	28
DGRP_776	F	25
DGRP_776	F	24
DGRP_776	M	28
DGRP_776	M	26
DGRP_776	M	24
DGRP_776	F	35
DGRP_776	F	27
DGRP_776	F	27
DGRP_776	M	28
DGRP_776	M	24
DGRP_776	M	12
DGRP_776	F	27
DGRP_776	F	27
DGRP_776	F	21
DGRP_776	M	31
DGRP_776	M	26
DGRP_776	M	24
DGRP_776	F	27
DGRP_776	F	26
DGRP_776	F	24
DGRP_776	M	10
DGRP_776	M	4
DGRP_776	M	3
DGRP_776	F	24
DGRP_776	F	21
DGRP_776	F	18
DGRP_776	M	20
DGRP_776	M	20
DGRP_776	M	17
DGRP_776	F	35
DGRP_776	F	27
DGRP_783	M	24
DGRP_783	M	24
DGRP_783	M	17
DGRP_783	F	31
DGRP_783	F	24
DGRP_783	F	24
DGRP_783	M	33
DGRP_783	M	31
DGRP_783	M	27
DGRP_783	F	32
DGRP_783	F	21
DGRP_783	F	17
DGRP_783	M	35
DGRP_783	M	31
DGRP_783	M	26
DGRP_783	F	24
DGRP_783	F	21
DGRP_783	F	19
DGRP_783	M	31
DGRP_783	M	28
DGRP_783	M	28
DGRP_783	F	31
DGRP_783	F	25
DGRP_783	F	17
DGRP_783	M	28
DGRP_783	M	17
DGRP_783	M	4
DGRP_783	F	31
DGRP_783	F	28
DGRP_783	F	17
DGRP_783	M	38
DGRP_783	M	35
DGRP_783	M	26
DGRP_783	F	35
DGRP_783	F	28
DGRP_783	F	24
DGRP_783	M	38
DGRP_783	M	31
DGRP_783	M	31
DGRP_783	F	35
DGRP_783	F	24
DGRP_783	F	24
DGRP_783	M	38
DGRP_783	M	31
DGRP_783	M	27
DGRP_783	F	31
DGRP_783	F	19
DGRP_783	F	3
DGRP_783	M	26
DGRP_783	M	20
DGRP_783	M	17
DGRP_783	F	31
DGRP_783	F	26
DGRP_783	F	12
DGRP_783	M	38
DGRP_783	M	31
DGRP_783	M	26
DGRP_783	F	31
DGRP_783	F	28
DGRP_783	M	35
DGRP_783	M	31
DGRP_783	F	26
DGRP_783	F	17
DGRP_783	M	35
DGRP_783	M	35
DGRP_783	M	27
DGRP_783	F	27
DGRP_783	F	27
DGRP_783	F	21
DGRP_783	M	38
DGRP_783	M	33
DGRP_783	M	31
DGRP_783	F	31
DGRP_783	F	31
DGRP_783	F	24
DGRP_783	M	40
DGRP_783	M	33
DGRP_783	F	28
DGRP_783	F	24
DGRP_783	F	17
DGRP_783	M	38
DGRP_783	M	38
DGRP_783	F	33
DGRP_783	F	26
DGRP_783	F	24
DGRP_783	M	38
DGRP_783	M	33
DGRP_783	F	31
DGRP_783	F	31
DGRP_783	F	24
DGRP_783	M	31
DGRP_783	M	31
DGRP_783	M	24
DGRP_783	F	31
DGRP_783	F	28
DGRP_783	F	24
DGRP_783	M	35
DGRP_783	M	35
DGRP_783	M	31
DGRP_783	F	31
DGRP_783	F	26
DGRP_783	F	24
DGRP_783	M	33
DGRP_783	M	31
DGRP_783	M	31
DGRP_783	F	33
DGRP_783	F	14
DGRP_783	F	3
DGRP_783	M	31
DGRP_783	M	24
DGRP_783	M	20
DGRP_783	F	38
DGRP_783	F	35
DGRP_783	F	33
DGRP_783	M	38
DGRP_783	M	35
DGRP_783	M	31
DGRP_783	F	26
DGRP_783	F	24
DGRP_783	F	24
DGRP_783	M	31
DGRP_783	M	21
DGRP_783	M	21
DGRP_783	F	28
DGRP_783	F	21
DGRP_783	F	10
DGRP_783	M	38
DGRP_783	M	24
DGRP_783	F	35
DGRP_783	F	24
DGRP_783	F	11
DGRP_783	M	38
DGRP_783	M	31
DGRP_783	M	27
DGRP_783	F	31
DGRP_783	F	31
DGRP_786	F	21
DGRP_786	F	25
DGRP_786	F	28
DGRP_786	M	23
DGRP_786	M	35
DGRP_786	M	35
DGRP_786	F	25
DGRP_786	F	28
DGRP_786	F	28
DGRP_786	M	35
DGRP_786	M	35
DGRP_786	M	35
DGRP_786	F	21
DGRP_786	F	28
DGRP_786	F	35
DGRP_786	M	21
DGRP_786	M	29
DGRP_786	M	32
DGRP_786	F	23
DGRP_786	F	28
DGRP_786	F	35
DGRP_786	M	32
DGRP_786	M	35
DGRP_786	M	35
DGRP_786	F	14
DGRP_786	F	21
DGRP_786	M	21
DGRP_786	M	28
DGRP_786	M	35
DGRP_786	F	28
DGRP_786	F	35
DGRP_786	F	35
DGRP_786	M	25
DGRP_786	M	28
DGRP_786	M	32
DGRP_786	F	29
DGRP_786	F	30
DGRP_786	F	32
DGRP_786	M	35
DGRP_786	M	35
DGRP_786	M	37
DGRP_786	F	16
DGRP_786	F	16
DGRP_786	F	25
DGRP_786	M	23
DGRP_786	M	28
DGRP_786	M	35
DGRP_786	F	30
DGRP_786	F	35
DGRP_786	F	35
DGRP_786	M	25
DGRP_786	M	30
DGRP_786	M	35
DGRP_786	F	25
DGRP_786	F	28
DGRP_786	M	21
DGRP_786	M	32
DGRP_786	M	32
DGRP_786	F	21
DGRP_786	F	23
DGRP_786	F	28
DGRP_786	M	25
DGRP_786	M	35
DGRP_786	M	35
DGRP_786	F	35
DGRP_786	F	28
DGRP_786	F	28
DGRP_786	M	39
DGRP_786	M	39
DGRP_786	M	37
DGRP_786	F	22
DGRP_786	F	21
DGRP_786	F	14
DGRP_786	M	39
DGRP_786	M	39
DGRP_786	M	35
DGRP_786	F	35
DGRP_786	F	32
DGRP_786	F	28
DGRP_786	M	37
DGRP_786	M	30
DGRP_786	M	28
DGRP_786	F	32
DGRP_786	F	28
DGRP_786	F	21
DGRP_786	M	39
DGRP_786	M	30
DGRP_786	M	29
DGRP_786	F	35
DGRP_786	F	29
DGRP_786	F	24
DGRP_786	M	39
DGRP_786	M	35
DGRP_786	M	30
DGRP_786	F	42
DGRP_786	F	35
DGRP_786	F	30
DGRP_786	M	37
DGRP_786	M	32
DGRP_786	M	32
DGRP_786	F	24
DGRP_786	F	21
DGRP_786	F	21
DGRP_786	M	37
DGRP_786	M	32
DGRP_786	M	30
DGRP_786	F	39
DGRP_786	F	35
DGRP_786	F	21
DGRP_786	M	35
DGRP_786	M	31
DGRP_786	M	28
DGRP_786	F	30
DGRP_786	F	7
DGRP_786	F	4
DGRP_786	M	49
DGRP_786	M	28
DGRP_786	F	30
DGRP_786	F	28
DGRP_786	F	21
DGRP_786	M	32
DGRP_786	M	31
DGRP_786	M	31
DGRP_786	F	32
DGRP_786	F	30
DGRP_786	F	28
DGRP_786	M	32
DGRP_786	M	30
DGRP_786	M	28
DGRP_786	F	30
DGRP_786	F	25
DGRP_786	F	21
DGRP_786	M	35
DGRP_786	M	30
DGRP_786	M	28
DGRP_787	M	31
DGRP_787	M	28
DGRP_787	M	28
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	F	26
DGRP_787	M	35
DGRP_787	M	24
DGRP_787	M	19
DGRP_787	F	24
DGRP_787	F	24
DGRP_787	F	24
DGRP_787	M	31
DGRP_787	M	31
DGRP_787	M	21
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	M	21
DGRP_787	M	21
DGRP_787	M	17
DGRP_787	F	31
DGRP_787	F	24
DGRP_787	F	21
DGRP_787	M	31
DGRP_787	M	31
DGRP_787	M	28
DGRP_787	F	31
DGRP_787	F	27
DGRP_787	F	24
DGRP_787	M	31
DGRP_787	M	31
DGRP_787	M	14
DGRP_787	F	28
DGRP_787	F	27
DGRP_787	M	28
DGRP_787	M	26
DGRP_787	M	17
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	F	26
DGRP_787	M	20
DGRP_787	M	20
DGRP_787	M	17
DGRP_787	F	33
DGRP_787	F	32
DGRP_787	F	31
DGRP_787	M	38
DGRP_787	M	28
DGRP_787	M	27
DGRP_787	F	28
DGRP_787	F	26
DGRP_787	F	24
DGRP_787	M	28
DGRP_787	M	24
DGRP_787	F	26
DGRP_787	F	26
DGRP_787	F	3
DGRP_787	M	31
DGRP_787	M	31
DGRP_787	M	24
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	F	28
DGRP_787	M	28
DGRP_787	M	24
DGRP_787	F	21
DGRP_787	F	14
DGRP_787	F	7
DGRP_787	M	21
DGRP_787	M	17
DGRP_787	M	17
DGRP_787	F	24
DGRP_787	F	12
DGRP_787	M	33
DGRP_787	M	31
DGRP_787	M	31
DGRP_787	F	33
DGRP_787	F	31
DGRP_787	F	5
DGRP_787	M	28
DGRP_787	M	21
DGRP_787	M	7
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	F	24
DGRP_787	M	35
DGRP_787	M	24
DGRP_787	M	7
DGRP_787	F	24
DGRP_787	F	24
DGRP_787	M	31
DGRP_787	M	28
DGRP_787	M	24
DGRP_787	F	31
DGRP_787	F	26
DGRP_787	F	24
DGRP_787	M	39
DGRP_787	M	20
DGRP_787	F	31
DGRP_787	F	31
DGRP_787	M	21
DGRP_787	M	3
DGRP_787	M	3
DGRP_787	F	31
DGRP_787	F	21
DGRP_787	M	38
DGRP_787	M	21
DGRP_787	M	11
DGRP_787	F	31
DGRP_787	F	26
DGRP_787	M	28
DGRP_787	M	25
DGRP_787	F	28
DGRP_787	F	18
DGRP_787	F	10
DGRP_787	M	28
DGRP_787	M	10
DGRP_787	M	7
DGRP_787	F	38
DGRP_787	F	31
DGRP_787	F	26
DGRP_787	M	38
DGRP_787	M	31
DGRP_787	F	38
DGRP_787	F	25
DGRP_787	M	3
DGRP_787	M	27
DGRP_787	M	19
DGRP_787	F	31
DGRP_787	F	19
DGRP_787	F	12
DGRP_790	M	17
DGRP_790	M	14
DGRP_790	M	14
DGRP_790	F	26
DGRP_790	F	26
DGRP_790	F	20
DGRP_790	M	12
DGRP_790	M	10
DGRP_790	M	6
DGRP_790	F	31
DGRP_790	F	27
DGRP_790	F	3
DGRP_790	M	21
DGRP_790	M	21
DGRP_790	M	17
DGRP_790	F	31
DGRP_790	F	31
DGRP_790	F	31
DGRP_790	M	24
DGRP_790	M	14
DGRP_790	M	11
DGRP_790	F	31
DGRP_790	F	31
DGRP_790	M	27
DGRP_790	M	12
DGRP_790	M	10
DGRP_790	F	28
DGRP_790	F	3
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	F	28
DGRP_790	F	28
DGRP_790	F	17
DGRP_790	M	16
DGRP_790	M	16
DGRP_790	M	14
DGRP_790	F	28
DGRP_790	F	21
DGRP_790	M	16
DGRP_790	M	16
DGRP_790	F	25
DGRP_790	F	24
DGRP_790	F	21
DGRP_790	M	16
DGRP_790	M	11
DGRP_790	M	11
DGRP_790	F	28
DGRP_790	F	15
DGRP_790	F	14
DGRP_790	M	11
DGRP_790	M	7
DGRP_790	F	23
DGRP_790	F	11
DGRP_790	F	7
DGRP_790	M	11
DGRP_790	M	8
DGRP_790	F	28
DGRP_790	F	22
DGRP_790	F	22
DGRP_790	M	14
DGRP_790	M	11
DGRP_790	M	11
DGRP_790	F	28
DGRP_790	F	28
DGRP_790	F	16
DGRP_790	M	17
DGRP_790	M	10
DGRP_790	F	31
DGRP_790	F	31
DGRP_790	F	28
DGRP_790	M	24
DGRP_790	M	21
DGRP_790	M	17
DGRP_790	F	24
DGRP_790	F	17
DGRP_790	F	17
DGRP_790	M	21
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	F	27
DGRP_790	F	17
DGRP_790	M	21
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	F	38
DGRP_790	F	31
DGRP_790	F	31
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	F	31
DGRP_790	F	28
DGRP_790	F	28
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	F	25
DGRP_790	F	24
DGRP_790	F	17
DGRP_790	M	17
DGRP_790	M	17
DGRP_790	F	24
DGRP_790	F	24
DGRP_790	F	10
DGRP_790	M	15
DGRP_790	M	9
DGRP_790	M	3
DGRP_790	F	22
DGRP_790	F	17
DGRP_790	F	14
DGRP_790	M	25
DGRP_790	M	7
DGRP_790	F	28
DGRP_790	F	25
DGRP_790	F	14
DGRP_790	M	14
DGRP_790	M	7
DGRP_790	F	28
DGRP_790	F	25
DGRP_790	F	14
DGRP_790	M	14
DGRP_790	M	9
DGRP_790	M	7
DGRP_790	F	21
DGRP_790	F	14
DGRP_790	F	14
DGRP_790	M	14
DGRP_790	M	9
DGRP_790	F	25
DGRP_790	F	25
DGRP_790	F	22
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	M	24
DGRP_796	F	26
DGRP_796	F	24
DGRP_796	F	21
